Transaction_ID,Customer_ID,Transaction_Timestamp,Amount,Merchant_Category,Payment_Method,City,State,Country,Device_Type,Customer_Type,Transaction_Status,Fraud_Flag,Risk_Score,Risk_Level,Risk_Factors,Failed_Attempts_24h,Transactions_Last_10_Min,Card_Network,Merchant_ID,Transaction_Currency,IP_Risk_Category
TXN128860,CUST2549,2026-07-26 14:08:00,1032.17,Travel,Net Banking,Noida  ,UP,India,iOS,Premium,Pending,No,13,Low,,6,3,RUPAY,MID1952,Rs, VPN Detected
TXN133058,CUST2226,2026-05-01 01:16:00,2075.99,Utilities,UPI,Pune,MH,India,Windows,New,Approved,No,28,Low,Unusual Time,12,0, Mastercard ,MID3733,INR, VPN Detected
TXN105030,CUST6744,2026-06-17 19:51:00,7575.94,Online Services,UPI,Chennai,TN,India,Windows,Regular,Approved,No,1,Low,,12,0,RUPAY,MID2346,inr,NEW IP
TXN115615,CUST6879,2026-04-03 14:07:00,3003.22,Clothing,UPI,Pune,MH,India,MacOS,Premium,Approved,No,12,Low,,6,5,Visa,MID8897,INR,NEW IP
TXN139959,CUST6996,2026-04-13 18:38:49,2136.43, Jewellery ,credit card,Nashik,MH,India,ANDROID,REGULAR,APPROVED,No,20,Medium,Unusual Time; New Device,7,3,Visa,MID5066,INR,trusted
TXN114243,CUST1262,2026-01-31 06:44:00,10357.67,,Debit Card,Surat,GJ,India, Windows ,Regular,Approved,No,31,Medium,New Device,1,6,amex ,MID2168,INR,New IP
TXN142647,CUST7047,2026-04-03 20:40:34,4146.57,JEWELLERY,net banking,BENGALURU ,KA,India,MacOS,Premium,BLOCKED,No,6,Medium,High Amount,8,5,Visa,MID8238,INR ,Unknown
TXN107947,CUST5392,2026-08-14 16:09:00,4715.19,Clothing,Net Banking,Hyderabad,TS,India,iOS,Regular,Approved,No,4,Low,,2,1,Visa,MID6928,INR,Unknown
TXN121477,CUST1593,2026-06-25 06:06:00,4010.87,Gaming,UPI,Lucknow,UP,India,Android,Premium,Approved,No,3,Low,,5,1,RuPay,MID5923,Rs,Blacklisted
TXN116624,CUST2498,2026-01-18 09:18:00,343.19,Fuel,Wallet,Gurugram,HR,India,Windows,Regular,Approved,No,1,Low,,3,5,Amex,MID4837,inr,VPN Detected
TXN131419,CUST9118,2026-01-01 18:15:00,5392.73,,net banking,Indore,MP,India,iOS,Regular,Approved,No,12,Low,,9,3,Mastercard,MID3530,INR,NEW IP
TXN132612,CUST4627,2026-04-05 05:04:00,619.09,Food & Dining,Credit  Card,Lucknow,UP,India,Windows,Regular,Declined,No,4,Low,,9,2, Mastercard ,MID6168,INR,Unknown
TXN118823,CUST6931,2026-02-27 05:51:00,817.52,Grocery,Credit Card,Hyderabad,TS,India,Android,Regular,Approved,No,5,Low,,8,2,amex ,MID4202,INR,NEW IP
TXN100383,CUST1685,2026-08-03 01:28:00,1312.45,Fuel,Credit Card,Mumbai,MH,India,MacOS,Premium, Approved ,No,5,Low,Unusual Time,3,1,RUPAY,MID2062,USD,trusted
TXN124306,CUST9197,2026-05-05 10:42:00,4216.95,Grocery,Wallet,Chennai,TN,India,Android,Regular,Approved,No,14,Low,,12,1,Mastercard,MID1316,Rs,trusted
TXN119456,CUST3101,2026-07-30 01:31:00,1683.21,Education,Credit Card,Mumbai,MH,India,Windows,Regular,Approved,No,29,Low,Unusual Time,3,4, Mastercard ,MID5672,INR ,Blacklisted
TXN136744,CUST5569,2026-10-19 23:23:06,164.64,Food  &  Dining,Net Banking,Mumbai,MH,India,ios,Premium,PENDING,No,65,High,Unusual Time; New Device; Failed Authentication,7,1,Amex,MID5155,INR,New IP
TXN142511,CUST4800,2026-08-28 08:23:08,693.99,ELECTRONICS,wallet,Gurugram,HR,India, Android ,,Declined,Yes,44,Medium,,1,6, Mastercard ,MID5345,INR,Blacklisted
TXN100904,CUST7454,2026-09-26 12:14:00,2302.54,Fuel,Wallet,Gurugram,HR,India,MacOS,New,Approved,No,17,Low,,7,6,RuPay,MID8083,INR,Unknown
TXN118993,CUST8932,2026-05-02 06:09:00,1135.14,Gaming,UPI,Kochi,KL,India,MacOS,Premium,Approved,No,8,Low,,4,6,RUPAY,MID4465,INR,Unknown
TXN112601,CUST1986,2026-04-25 06:55:00,2564.13,Grocery,Debit Card,Mumbai,MH,India,Windows,Premium,Pending,No,16,Low,,7,2,visa,MID8560,INR,Blacklisted
TXN128340,CUST4435,2026-01-02 21:43:00,2518.25,Education,Debit Card,Surat,GJ,India,Windows,New,Approved,No,10,Low,,2,6,Amex,MID1394,INR,trusted
TXN133602,CUST6339,2026-06-05 14:28:00,790.19,Healthcare,Net Banking,Kochi,KL,India,Android,Regular,Approved,No,4,Low,,4,6,RUPAY,MID3663,INR,VPN Detected
TXN129600,CUST3831,2026-06-05 06:43:00,537.62,Jewellery,,Nagpur,MH,India,Windows,New,Pending,No,18,Low,New Device,9,0,RUPAY,MID7583,INR,Blacklisted
TXN116659,CUST1384,2026-08-29 18:58:00,7551.16,Grocery,Net Banking,Nagpur,MH,India,Android,New,Blocked,Yes,47,Medium,New Device,4,0,Amex,MID1390,Rs,NEW IP
TXN116431,CUST2382,2026-07-24 09:25:00,3927.72,Electronics,UPI,Nagpur,MH,India,Windows,Regular,Approved,No,12,Low,Velocity Alert,0,6,RUPAY,MID5743,INR,trusted
TXN101361,CUST1801,2026-05-10 00:50:00,3423.25,Clothing,Net Banking,Surat,GJ,India,Windows,Premium,Approved,No,43,Medium,Unusual Time; New Device,6,5,Amex,MID9593,INR,trusted
TXN117542,CUST5031,2026-02-19 16:05:00,3860.47,Healthcare,Wallet,Indore,MP,India,Android,Premium,Approved,No,8,Low,,1,1,visa,MID6332,INR,Unknown
TXN116232,CUST7688,2026-02-17 08:58:00,6800.47,Clothing,Wallet,Thane,MH,India,iOS,Premium,Approved,No,1,Low,,4,3,RUPAY,,inr,Unknown
TXN105858,CUST7422,2026-02-07 18:15:00,38671.48,Utilities,Credit Card,Kolkata,WB,India,MacOS,New,Approved,No,9,Low,,1,4,Visa,MID3397,INR,Unknown
TXN108624,CUST6860,2026-08-15 17:05:00,4260.68,Utilities,wallet,,RJ,India,MacOS,Regular,Approved,No,8,Low,Velocity Alert,0,5,visa,MID5185,INR, VPN Detected
TXN126944,CUST4331,2026-08-29 03:20:00,6001.67,,Net Banking,Chennai,TN,India,iOS,New,Approved,No,30,Low,Unusual Time,12,3,RuPay,MID6583,USD,trusted
TXN123488,CUST7800,2026-01-15 00:21:00,6529.65,Utilities,Net Banking,Hyderabad,TS,India,Windows,Regular,Approved,No,16,Low,Unusual Time,9,6,RuPay,MID5299,INR ,Unknown
TXN133439,CUST7458,2026-02-22 07:32:00,663.4,Clothing,Wallet,Pune,MH,India,MacOS,Regular,Approved,No,11,Low,,5,2,amex ,MID6421,INR,VPN Detected
TXN109291,CUST5524,2026-02-12 15:18:00,3345.72,Fuel,Wallet,Surat,GJ,India,MacOS,Regular,Approved,No,7,Low,,9,1,Visa,MID7676,INR,Trusted
TXN128586,CUST7671,2026-07-16 09:12:00,2955.37,Fuel,Net Banking,Nagpur,MH,India,MacOS,Premium,Approved,No,1,Low,,2,3,RuPay,MID8031,INR, VPN Detected
TXN140516,CUST5223,2026-03-03 12:09:39,2036.4,clothing,UPI,Mumbai,MH,India, MacOS ,premium,DECLINED,Y,36,Medium,Location Mismatch; Failed Authentication,8,3,amex ,MID3969,INR,trusted
TXN100382,CUST8275,2026-08-26 02:56:00,646.95,Travel,Credit Card,Kochi,KL,India,Android,New,Approved,No,12,Low,Unusual Time,5,1,amex ,MID2501,INR,trusted
TXN128098,CUST6653,2026-02-20 07:45:00,741.79,Jewellery,Wallet,Pune,MH,India,Android,premium,Approved,No,11,Low,,3,3,Amex,MID1154,INR,New IP
TXN131813,CUST3518,2026-07-24 21:25:00,7167.39,Gaming,Wallet,Noida,UP,India,Android,Premium,Approved,No,12,Low,,5,0,RUPAY,MID9122,USD,Unknown
TXN143311,CUST6154,2026-10-09 23:20:22,688.25,Clothing,Credit  Card,delhi,DL,India,ios,new,PENDING,No ,52,Critical,New Device; Velocity Alert,4,4, Mastercard ,MID3976,inr,Unknown
TXN106948,CUST7283,2026-03-03 02:13:00,5088.39,Travel,Wallet,Delhi,DL,India,Android,New,Approved,No,1,Low,Unusual Time,8,5,Amex,MID3419,INR,New IP
TXN124236,CUST5800,2026-03-19 03:55:00,3259.35,Gaming,Credit Card,Hyderabad,TS,India,Windows,Regular,Approved,No,16,Low,Unusual Time,7,0,RUPAY,MID8621,INR,Unknown
TXN120650,CUST9230,2026-01-10 21:35:00,5554.76,Clothing,UPI,Chennai,TN,India,Windows,Regular,Pending,No,7,Low,,5,0,amex ,MID9717,INR,Trusted
TXN126507,CUST7799,2026-06-18 02:00:00,3985.13,Clothing,Credit Card,Hyderabad,TS,India,iOS,Regular,Approved,No,18,Low,Unusual Time,11,2,amex ,MID6851,INR, VPN Detected
TXN130757,CUST9951,2026-02-15 08:35:00,2153.79,Grocery,Net Banking,Bengaluru,KA,India,MacOS,New,Approved,No,4,Low,,7,3,Visa,MID6368,INR,NEW IP
TXN139913,CUST9275,2026-07-07 02:40:13,2064.82,healthcare, UPI ,Delhi,DL,India,ios,PREMIUM,BLOCKED,Yes,37,Low,,9,2,RuPay,MID2270,INR,Blacklisted
TXN113727,CUST1107,2026-02-26 06:06:00,524.41,Grocery,,Mumbai,MH,India,Windows,Premium,Approved,No,17,Low,Location Mismatch,7,2, Mastercard ,MID6357,inr,trusted
TXN125437,CUST1319,2026-01-13 14:36:00,Rs.7664.28,Jewellery,WALLET,Hyderabad,TS,India,MacOS,Premium,Approved,No,12,Low,,7,2,amex ,MID2151,INR,NEW IP
TXN126540,CUST2239,2026-02-13 09:38:00,1520.4,Education,UPI,Bengaluru,KA,India,iOS,New,Pending,No,12,Low,,11,2,Amex,MID2356,inr,Unknown
TXN120423,CUST3964,2026-01-18 00:43:00,518.82,Healthcare,Credit Card,Mumbai,MH,India,iOS,Premium,Approved,No,32,Medium,Unusual Time,5,3,RuPay,MID4243,,VPN Detected
TXN134926,CUST4984,2026-01-01 01:57:00,520.75,Travel,Credit Card,Bengaluru,KA,India,Android,Premium,Approved,No,23,Low,Unusual Time,8,3,Mastercard,MID3541,INR,VPN Detected
TXN135925,CUST5532,2026-05-16 22:36:39,352.22,FUEL,Debit  Card,,HR,India, iOS ,Premium,Declined,No,79,Critical,Failed Authentication,9,5,RUPAY,MID5979,Rs,Blacklisted
TXN112761,CUST6719,2026-09-12 20:20:00,257.63,Grocery,Credit Card,Thane,MH,India,iOS,New,Approved,No,4,Low,,7,4,Mastercard,MID6470,INR,VPN Detected
TXN101182,CUST9679,2026-03-14 18:03:00,1040.78,Electronics,Debit Card,Kochi,KL,India,Windows,New,Approved,No,3,Low,,8,0,Visa,MID1905,USD, VPN Detected
TXN137035,CUST4800,2026-05-18 04:03:06,864.32,jewellery,CREDIT CARD,Noida,UP,India,macos,Regular,pending,No,42,High,Unusual Time; New Device; Location Mismatch,12,4,Amex,MID7811,INR,NEW IP
TXN101010,CUST3763,2026-01-12 15:17:00,982.1,Utilities,Debit Card,Bengaluru,KA,India,Windows,Regular,Approved,No,11,Low,,2,3,Mastercard,MID1407,INR,Trusted
TXN103314,CUST5176,2026-05-25 04:17:00,1826.47,Electronics,Net Banking,Mumbai,MH,India,Android,New,Approved,No,15,Low,Unusual Time,8,4,Amex,MID1568,INR,Trusted
TXN115875,CUST9442,2026-03-28 17:17:00,3868.77,Healthcare,Debit Card,Bengaluru,KA,India,iOS,Premium,Approved,No,4,Low,,3,6,RUPAY,MID2860,INR,Trusted
TXN115608,CUST5826,2026-07-28 15:08:00,2692.78,Gaming,Credit Card,Noida,UP,India,Android,New,Approved,No,11,Low,,12,1,amex ,MID2429,INR,New IP
TXN128945,CUST1413,2026-08-22 18:44:00,2766.74,Online Services,Debit Card,Indore,MP,India, Android ,New,Approved,No,5,Low,,11,4,visa,MID4543,INR,VPN Detected
TXN120157,CUST8014,2026-04-25 16:28:00,2065.3,Gaming,Debit Card,Lucknow,UP,India,Windows,New,Approved,No,14,Low,,4,3,amex ,MID2210,INR,New IP
TXN126083,CUST9359,2026-06-11 19:31:00,6619.22,Food & Dining,,Kolkata,WB,India,MacOS,New,Approved,No,23,Low,,0,4,RUPAY,MID8631,INR,Trusted
TXN141655,CUST1865,2026-12-09 05:14:10,383.16, Clothing ,Credit  Card,New Delhi,DL,India,Windows,new, Blocked ,Yes,27,Low,Unusual Time,5,6,visa,MID6288,INR,New IP
TXN139219,CUST5517,2026-06-17 20:53:44,509.42,ELECTRONICS,debit card,Poona,MH,India, nan , New ,Declined,No ,7,Low,Velocity Alert; Location Mismatch; Failed Authentication,11,7,Mastercard,MID8672,INR ,trusted
TXN138062,CUST2975,2026-06-10 05:49:09,2562.97,ELECTRONICS, Debit Card , kolkata,WB,India, Android , Regular , Declined ,No ,86,High,Unusual Time; New Device,11,1,Amex,MID8487,INR,New IP
TXN129183,CUST2290,2026-08-11 10:01:00,6033.03,Education,Net Banking,Delhi,DL,India,iOS,Regular,Approved,No,7,Low,,5,3,amex ,MID1344,INR,Trusted
TXN122314,CUST8748,2026-08-10 02:49:00,1857.94,,Wallet,Kolkata,WB,India,MacOS,Regular,Approved,No,10,Low,Unusual Time,10,1,Amex,MID4321,INR, VPN Detected
TXN140594,CUST7064,2026-10-22 21:27:36,783.06,TRAVEL,Wallet,pune,MH,India,ANDROID,PREMIUM,Approved, yes ,22,Low,High Amount; Unusual Time,2,5,Visa,MID3518,INR,NEW IP
TXN102051,CUST9066,2026-01-08 10:10:00,2956.89,Jewellery,Wallet,Thane,MH,India,Android,New,Pending,No,18,Low,New Device,6,3,RUPAY,MID2058,INR,NEW IP
TXN109712,CUST2082,2026-02-19 22:37:00,1342.63,Gaming,Wallet,Nashik,MH,India,iOS,New,Approved,No,2,Low,,8,0,amex ,MID4349,INR,Trusted
TXN102477,CUST4798,2026-08-30 03:28:00,Rs.6497.43,Education,Debit Card,Nagpur,MH,India,Android,New,Approved,No,33,Medium,Unusual Time,6,0, Mastercard ,MID7795,INR,Trusted
TXN109948,CUST7555,2026-01-08 13:51:00,253.24,Online Services,Credit Card,Chennai,TN,India,Android,,Approved,No,5,Low,,10,4,Amex,MID4845,INR,Unknown
TXN113297,CUST8490,2026-02-16 23:18:00,15215.59,Food & Dining,Credit Card,Delhi,DL,India,MacOS,Regular,Approved,No,2,Low,,7,3,visa,MID7932,inr,New IP
TXN102745,CUST2749,2026-08-04 11:59:00,9727.29,Education,Net Banking,Kolkata,WB,India,Android,Premium,Approved,No,22,Low,Failed Authentication,1,6,visa,MID9296,INR,NEW IP
TXN139475,CUST7546,2026-12-20 15:20:55,900.78, Gaming ,Credit Card,Gurugram,HR,India,macos,REGULAR, Pending ,YES,71,Critical,Velocity Alert,4,3,amex ,MID6955,INR, VPN Detected
TXN106661,CUST4070,2026-04-21 17:47:00,4868.08,Travel,Wallet,Lucknow,UP,India,MacOS,Regular,Approved,No,2,Low,,2,6,Visa,MID3928,INR,VPN Detected
TXN126701,CUST2704,2026-09-08 22:34:00,3607.84,Gaming,WALLET,Jaipur,RJ,India,Android,New,Approved,No,1,Low,,1,4,Amex,MID7530,INR, VPN Detected
TXN129691,CUST8853,2026-06-04 13:51:00,3086.7,Utilities,Debit Card,Kochi,KL,India,Android,New,Declined,No,19,Low,,5,2,visa,MID8938,INR,trusted
TXN128090,CUST3668,2026-05-31 23:29:00,,,Net Banking,Pune,MH,India,MacOS,New,Approved,No,14,Low,,6,1,Amex,MID5193,INR,NEW IP
TXN126817,CUST8338,2026-04-27 14:54:00,8719.55,Utilities,UPI,Gurugram,HR,India,iOS,New,Approved,No,1,Low,,0,2,RuPay,MID7048,INR,NEW IP
TXN112679,CUST9768,2026-07-14 07:51:00,4047.29,Electronics,Debit Card,Hyderabad,TS,India,Windows,Premium,Blocked,Yes,40,Medium,Velocity Alert,10,3,Amex,MID1713,INR,trusted
TXN111234,CUST9459,2026-06-27 16:53:00,11761.55,Clothing,net banking,Nashik,MH,India,MacOS,New,Approved,No,28,Low,,4,3,visa,MID3261,INR,NEW IP
TXN120509,CUST5197,2026-07-05 11:28:00,3711.03,Fuel,UPI,Mumbai,MH,India,MacOS,Premium,Approved,No,8,Low,,6,3, Mastercard ,MID8300,INR,VPN Detected
TXN121290,CUST9933,2026-05-25 05:43:00,13967.82,Education,Wallet,Gurugram,HR,India,iOS,New,Approved,No,11,Low,,1,3,Visa,MID7542,INR,Blacklisted
TXN139672,CUST5163,2026-06-18 17:13:20,1475.27,ELECTRONICS,Net  Banking,Indore,MP,India,iOS,Premium,Declined,No ,72,Low,High Amount; Failed Authentication,0,0,Visa,MID3904,INR,Unknown
TXN109062,CUST9301,2026-02-04 23:43:00,744.31,Clothing,Debit Card,Nashik,MH,India,Android,,Approved,No,15,Low,,7,1, Mastercard ,MID8365,INR, VPN Detected
TXN125787,CUST1729,2026-08-07 01:06:00,642.87,Grocery,Net Banking,Thane,MH,India,Android,Premium,Declined,No,24,Low,Unusual Time,11,0,Mastercard,MID9260,,New IP
TXN118131,CUST2273,2026-01-18 14:02:00,1553.75,Grocery,Net Banking,Surat,GJ,India,iOS,New,Approved,No,2,Low,Velocity Alert,6,2,amex ,MID4959,INR,New IP
TXN122297,CUST1497,2026-09-01 11:19:00,740.91,Travel,Wallet,Indore,MP,India,MacOS,Regular,Approved,No,16,Low,,4,4,amex ,MID2237,INR,VPN Detected
TXN124188,CUST3344,2026-08-15 16:41:00,5660.95,Gaming,Credit Card,Jaipur,RJ,India,iOS,Regular,Approved,No,3,Low,,2,6,amex ,MID2235,INR,VPN Detected
TXN137626,CUST3483,2026-09-13 04:15:45,718.66, nan ,Net Banking,Calcutta,WB,India,iOS,premium,BLOCKED,Y,28,High,,0,7, Mastercard ,MID6653,inr,trusted
TXN109090,CUST6179,2026-01-21 05:44:00,5752.07, Online Services ,Credit Card,Ahmedabad,GJ,India,Windows,Premium,Approved,No,10,Low,,11,1,Amex,MID8171,INR,Unknown
TXN140024,CUST8933,2026-05-10 09:59:20,1003.41,Online  Services,upi, bengaluru,KA,India,ios,New,declined,No ,62,Critical,,5,4,Visa,MID1388,INR, VPN Detected
TXN102091,CUST3734,2026-02-16 06:50:00,13012.34,Online Services,Net Banking,New Delhi,DL,India,Android,Premium,Approved,No,1,Low,,3,3,amex ,MID4648,,VPN Detected
TXN114738,CUST2564,2026-02-05 13:40:00,3529.76,Electronics,Credit Card,Ahmedabad,GJ,India,Windows,Premium,Approved,No,1,Low,,3,3, Mastercard ,MID5514,INR,trusted
TXN121321,CUST2296,2026-03-03 04:46:00,5205.95,Clothing,Debit Card,Delhi,DL,India,Windows,New,Approved,No,9,Low,Unusual Time,5,4,amex ,MID4157,USD,Unknown
TXN136239,CUST7176,2026-08-17 22:05:27,708.92,Food  &  Dining, Wallet , DELHI ,DL,India,iOS,Premium,blocked, yes ,4,High,Failed Authentication,7,2,Amex,MID8165,INR,NEW IP
TXN137030,CUST9712,2026-06-02 23:33:26,1424.32, Food & Dining ,CREDIT CARD,Bengaluru,KA,India,Android,PREMIUM,Blocked, yes ,46,Critical,Location Mismatch; Failed Authentication,1,5,RuPay,MID1114,INR,Unknown
TXN121746,CUST7923,2026-06-07 10:37:00,5938.46,Education,UPI,Lucknow,UP,India,Android,Premium,Approved,No,32,Medium,Location Mismatch,4,5, Mastercard ,MID3160,INR,NEW IP
TXN138891,CUST2148,2026-11-05 18:20:12,2360.93,Food  &  Dining,UPI,Hyderabad,TS,India, MacOS ,premium, Approved ,YES,71,Medium,,8,6,RUPAY,MID2457,INR,New IP
TXN105574,CUST9619,2026-09-14 08:57:00,2711.85,Utilities,UPI,Lucknow,UP,India,,Regular,Approved,No,6,Low,,5,1,Mastercard,MID6137,INR,Unknown
TXN130930,CUST7056,2026-02-13 06:18:00,5971.32,Education,Net Banking,Thane,MH,India,iOS,Regular,Approved,No,13,Low,,10,2,Amex,MID6189,INR,Trusted
TXN128488,CUST6843,2026-01-28 19:23:00,1225.92,Food & Dining,Net Banking,Bengaluru,KA,India,Android,New,Approved,No,10,Low,,1,1, Mastercard ,MID2001,Rs,trusted
TXN106919,CUST4468,2026-09-01 16:05:00,3303.3,Fuel,Debit Card,Gurugram,HR,India,Android,Regular,Approved,No,1,Low,,8,2,Mastercard,MID8071,INR,trusted
TXN127847,CUST5574,2026-02-25 06:14:00,800.42,Grocery,Wallet,Kolkata,WB,India,MacOS,New,Blocked,No,1,Low,,5,5,visa,MID3100,INR,VPN Detected
TXN139331,CUST3183,2026-05-22 10:21:31,832.68,Jewellery,NET BANKING,Nagpur,MH,India,WINDOWS,Regular,Blocked,YES,17,Medium,Unusual Time; New Device; Velocity Alert,8,4,RUPAY,MID2934,INR,Trusted
TXN127299,CUST4129,2026-07-27 10:11:00,1242.86,Education,Net Banking,Lucknow,UP,India,Android,Premium,Approved,No,19,Low,,12,3,Visa,MID5113,INR, VPN Detected
TXN110886,CUST4131,2026-03-22 00:52:00,3659.98,Gaming,UPI,Gurugram,HR,India,iOS,Premium,Approved,No,16,Low,Unusual Time,8,0, Mastercard ,MID3064,INR,Trusted
TXN119495,CUST9881,2026-03-22 12:28:00,8686.26,Utilities,UPI,,UP,India,Android,new,Blocked,Yes,27,Low,,5,5,Visa,MID4713,INR,Trusted
TXN124894,CUST4938,2026-04-16 21:47:00,2747.53,Jewellery,Debit Card,Indore,MP,India,MacOS,Premium,Declined,No,1,Low,,8,2, Mastercard ,MID6449,INR, VPN Detected
TXN129289,CUST6268,2026-06-11 05:51:00,1702.55,Electronics,Debit Card,Indore,MP,India,iOS,Premium,Approved,No,32,Medium,New Device,10,3,RUPAY,MID3520,INR ,Unknown
TXN121356,CUST8920,2026-04-24 09:40:00,3204.97,Utilities,Credit Card,Delhi,DL,India,Android,Regular,Approved,No,16,Low,,10,2,Visa,MID2781,,VPN Detected
TXN119447,CUST7107,2026-06-16 18:44:00,2303.65,Electronics,Wallet,Bengaluru,KA,India,Android,Premium,Approved,No,1,Low,,2,6,Amex,MID7271,INR,trusted
TXN138716,CUST4654,2026-07-17 05:42:30,2452.51,ONLINE SERVICES,NET BANKING, THANE ,MH,India,MACOS,new,Pending, yes ,32,High,New Device,8,1,Amex,MID8838,INR,Trusted
TXN119883,CUST8945,2026-04-01 09:04:00,2009.84,Clothing,,Lucknow,UP,India,Android,Premium,Approved,No,18,Low,,9,2,Amex,MID1953,INR, VPN Detected
TXN105267,CUST1889,2026-03-16 21:35:00,2486.34,Travel,Wallet,Chennai,TN,India,MacOS,Premium,Pending,No,23,Low,,7,1,Visa,MID6814,INR ,Trusted
TXN139609,CUST4814,2026-10-18 09:57:05,245.53,Healthcare,WALLET,Kolkata,WB,India, Windows , Regular ,Approved, yes ,3,Medium,New Device; Location Mismatch,8,1,amex ,MID2562,INR,NEW IP
TXN133191,CUST8419,2026-08-26 02:44:00,1292.78,Online Services,Debit Card,Pune,MH,India,MacOS,Regular,Approved,No,27,Low,Unusual Time,7,0,visa,MID9452,INR,Blacklisted
TXN116951,CUST5926,2026-01-09 18:46:00,3378.5,Jewellery,Credit Card,Pune,MH,India,Windows,Regular,Approved,No,1,Low,,4,3,visa,MID9691,inr,Trusted
TXN117552,CUST3215,2026-03-28 20:50:00,1247.97,Food & Dining,Debit Card,Bengaluru,KA,India,Android,New,Approved,No,17,Low,,5,1,RUPAY,MID7951,INR,trusted
TXN132379,CUST3264,2026-07-24 20:00:00,3646.81,Fuel,Wallet,Nagpur,MH,India,iOS,New,Approved,No,5,Low,,3,5,RuPay,MID1628,INR, VPN Detected
TXN143522,CUST4347,2026-09-30 23:24:06,2136.49,Grocery,debit card,Lucknow,UP,India, MacOS ,regular,PENDING,YES,56,Critical,Unusual Time; Location Mismatch; Failed Authentication,9,1,amex ,MID3845,INR,Unknown
TXN131095,CUST9669,2026-03-01 21:26:00,2073.71,Grocery,Net Banking,Surat,GJ,India,Windows,Regular,Approved,No,17,Low,,6,6, Mastercard ,MID8309,INR,NEW IP
TXN131107,CUST9601,2026-01-05 09:11:00,5628.36,Food & Dining,Credit Card,Lucknow,UP,India,MacOS,Premium,Approved,No,6,Low,,7,6,amex ,MID3362,inr,VPN Detected
TXN137494,CUST8466,2026-08-23 22:40:08,1044.09,HEALTHCARE,WALLET,Bengaluru,KA,India, iOS ,Regular,BLOCKED,No,68,Critical,Unusual Time; Velocity Alert; Failed Authentication,11,2,Mastercard,MID7894,INR,New IP
TXN141179,CUST7814,2026-11-10 07:14:46,1700.67,ELECTRONICS, Credit Card ,Hyderabad,TS,India,windows,new, Blocked ,Y,21,High,Unusual Time; Velocity Alert; Failed Authentication,2,1,amex ,MID5755,inr,NEW IP
TXN109636,CUST7016,2026-08-29 17:52:00,839.28,Education,Credit Card,Nashik,MH,India,Android,Premium,Approved,No,7,Low,,3,5,Mastercard,MID4430,INR, VPN Detected
TXN104664,CUST9860,2026-03-04 01:51:00,971.45,Electronics,Wallet,Bengaluru,KA,India,Windows,New,Approved,No,19,Low,Unusual Time,12,4,Mastercard,MID3973,INR,New IP
TXN123170,CUST9719,2026-05-11 11:03:00,2516.29,Grocery,Debit Card,Kolkata,WB,India,MacOS,Regular,Approved,No,6,Low,,4,2,Amex,MID8850,INR,NEW IP
TXN109116,CUST5662,2026-01-11 19:29:00,3376.5, Electronics ,Credit Card,Gurugram,HR,India,iOS,New,Pending,No,25,Low,Velocity Alert,12,1,RUPAY,MID8896,INR,Unknown
TXN109629,CUST5220,2026-07-27 21:33:00,992.66,Electronics,Net Banking,Lucknow,UP,India,Android,New,Approved,No,5,Low,,9,1,Visa,MID1470,inr,NEW IP
TXN126411,CUST6299,2026-04-30 09:46:00,1340.94,Education,Debit Card,Mumbai,MH,India,Windows,New,Approved,No,11,Low,,6,3,RuPay,MID7692,INR,Blacklisted
TXN138576,CUST2968,2026-05-28 05:09:29,2992.62,GROCERY, Credit Card ,BENGALURU ,KA,India,WINDOWS,premium,pending,YES,38,High,New Device,11,7,visa,MID1954,INR,Unknown
TXN118644,CUST7840,2026-07-29 21:34:00,3900.18,Education,Net Banking,Hyderabad,TS,India,Android,Regular,Approved,No,6,Low,,5,5,RUPAY,MID3614,INR,Blacklisted
TXN117586,CUST3765,2026-07-23 12:26:00,1080.87,Online Services,Wallet,Kolkata,WB,India,MacOS,Premium,Approved,No,7,Low,,0,4,RuPay,MID9565,INR,Unknown
TXN122082,CUST9555,2026-02-02 15:37:00,3909.15,Clothing,Wallet,Bengaluru,KA,India,MacOS,Premium,Blocked,No,22,Low,Velocity Alert,6,6,Visa,MID2714,INR,NEW IP
TXN115188,CUST5869,2026-03-27 01:36:00,5174.81,Education,Wallet,,KA,India,Windows,Regular,approved,No,23,Low,Unusual Time,0,1,amex ,MID4363,INR, VPN Detected
TXN123124,CUST8171,2026-02-02 23:48:00,1825.17,Travel,Credit Card,Nagpur,MH,India,Windows,Premium,Approved,No,2,Low,,0,4,RUPAY,MID5031,INR,VPN Detected
TXN123610,CUST6665,2026-06-06 04:47:00,2113.62,Travel,Debit Card,Bengaluru,KA,India,Windows,Regular,Approved,No,20,Low,Unusual Time,11,3,Visa,MID9180,INR, VPN Detected
TXN139607,CUST3622,2026-01-04 07:32:33,1352.61,clothing,Wallet,BENGALURU ,KA,India, nan , New ,DECLINED,No,21,Low,Unusual Time; Velocity Alert,0,4,Mastercard,MID5170,,Unknown
TXN113687,CUST3976,2026-07-14 02:51:00,1106.59,Healthcare,,Delhi,DL,India,Windows,New,Approved,No,39,Medium,Unusual Time,2,4,Visa,,INR,VPN Detected
TXN124445,CUST7727,2026-06-11 05:05:00,989.72,Grocery,UPI,Hyderabad,TS,India,MacOS,Regular,Approved,No,19,Low,,3,4,RUPAY,MID5678,inr,Blacklisted
